,Date,Low,High,Open,Close,Volume
112,2017-4-5,2017-4-5,36.3650016784668,36.05500030517578,36.005001068115234,110871600
113,2017-4-6,2017-4-6,36.130001068115234,36.0724983215332,35.915000915527344,84596000
114,2017-4-7,2017-4-7,36.04499816894531,35.932498931884766,35.834999084472656,66688800
115,2017-4-10,2017-4-10,35.970001220703125,35.900001525878906,35.79249954223633,75733600
116,2017-4-11,2017-4-11,35.837501525878906,35.73500061035156,35.407501220703125,121517600
117,2017-4-12,2017-4-12,35.537498474121094,35.400001525878906,35.45000076293945,81400000
118,2017-4-13,2017-4-13,35.595001220703125,35.477500915527344,35.26250076293945,71291600
119,2017-4-17,2017-4-17,35.470001220703125,35.369998931884766,35.45750045776367,66328400
120,2017-4-18,2017-4-18,35.5099983215332,35.352500915527344,35.29999923706055,58790000
121,2017-4-19,2017-4-19,35.5,35.470001220703125,35.16999816894531,69313600
122,2017-4-20,2017-4-20,35.72999954223633,35.30500030517578,35.61000061035156,93278400
123,2017-4-21,2017-4-21,35.66999816894531,35.61000061035156,35.567501068115234,69283600
124,2017-4-24,2017-4-24,35.98749923706055,35.875,35.90999984741211,68537200
125,2017-4-25,2017-4-25,36.224998474121094,35.977500915527344,36.13249969482422,75486000
126,2017-4-26,2017-4-26,36.150001525878906,36.11750030517578,35.91999816894531,80164800
127,2017-4-27,2017-4-27,36.040000915527344,35.97999954223633,35.9474983215332,56985200
128,2017-4-28,2017-4-28,36.07500076293945,36.022499084472656,35.912498474121094,83441600
129,2017-5-1,2017-5-1,36.79999923706055,36.275001525878906,36.64500045776367,134411600
130,2017-5-2,2017-5-2,37.022499084472656,36.8849983215332,36.877498626708984,181408800
131,2017-5-3,2017-5-3,36.872501373291016,36.397499084472656,36.76499938964844,182788000
132,2017-5-4,2017-5-4,36.78499984741211,36.630001068115234,36.63249969482422,93487600
133,2017-5-5,2017-5-5,37.244998931884766,36.689998626708984,37.2400016784668,109310800
134,2017-5-8,2017-5-8,38.42499923706055,37.25749969482422,38.252498626708984,195009600
135,2017-5-9,2017-5-9,38.720001220703125,38.467498779296875,38.497501373291016,156521600
136,2017-5-10,2017-5-10,38.48500061035156,38.407501220703125,38.314998626708984,103222800
137,2017-5-11,2017-5-11,38.51750183105469,38.11249923706055,38.48749923706055,109020400
138,2017-5-12,2017-5-12,39.10499954223633,38.67499923706055,39.025001525878906,130108000
139,2017-5-15,2017-5-15,39.162498474121094,39.002498626708984,38.92499923706055,104038800
140,2017-5-16,2017-5-16,39.01499938964844,38.98500061035156,38.86750030517578,80194000
141,2017-5-17,2017-5-17,38.64250183105469,38.400001525878906,37.5625,203070800
142,2017-5-18,2017-5-18,38.334999084472656,37.817501068115234,38.1349983215332,134272800
143,2017-5-19,2017-5-19,38.494998931884766,38.345001220703125,38.26499938964844,107843200
144,2017-5-22,2017-5-22,38.64500045776367,38.5,38.497501373291016,91865600
145,2017-5-23,2017-5-23,38.724998474121094,38.724998474121094,38.45000076293945,79675600
146,2017-5-24,2017-5-24,38.54249954223633,38.459999084472656,38.334999084472656,76712000
147,2017-5-25,2017-5-25,38.587501525878906,38.432498931884766,38.467498779296875,76942400
148,2017-5-26,2017-5-26,38.560001373291016,38.5,38.40250015258789,87710400
149,2017-5-30,2017-5-30,38.60749816894531,38.35499954223633,38.41749954223633,80507600
150,2017-5-31,2017-5-31,38.54249954223633,38.49250030517578,38.189998626708984,97804800
151,2017-6-1,2017-6-1,38.33250045776367,38.29249954223633,38.29499816894531,65616400
152,2017-6-2,2017-6-2,38.86249923706055,38.39500045776367,38.86249923706055,111082800
153,2017-6-5,2017-6-5,38.61249923706055,38.584999084472656,38.48249816894531,101326800
154,2017-6-6,2017-6-6,38.95249938964844,38.474998474121094,38.61249923706055,106499600
155,2017-6-7,2017-6-7,38.994998931884766,38.755001068115234,38.842498779296875,84278400
156,2017-6-8,2017-6-8,38.8849983215332,38.8125,38.747501373291016,85003200
157,2017-6-9,2017-6-9,38.79750061035156,38.79750061035156,37.244998931884766,259530800
158,2017-6-12,2017-6-12,36.522499084472656,36.435001373291016,36.35499954223633,289229200
159,2017-6-13,2017-6-13,36.86249923706055,36.790000915527344,36.647499084472656,136661600
160,2017-6-14,2017-6-14,36.875,36.875,36.290000915527344,126124800
161,2017-6-15,2017-6-15,36.119998931884766,35.83000183105469,36.0724983215332,128661600
162,2017-6-16,2017-6-16,36.125,35.94499969482422,35.567501068115234,201444400
163,2017-6-19,2017-6-19,36.685001373291016,35.915000915527344,36.584999084472656,130165600
164,2017-6-20,2017-6-20,36.717498779296875,36.717498779296875,36.252498626708984,99600400
165,2017-6-21,2017-6-21,36.51750183105469,36.380001068115234,36.467498779296875,85063200
166,2017-6-22,2017-6-22,36.67499923706055,36.442501068115234,36.407501220703125,76425200
167,2017-6-23,2017-6-23,36.790000915527344,36.282501220703125,36.56999969482422,141757600
168,2017-6-26,2017-6-26,37.06999969482422,36.79249954223633,36.45500183105469,102769600
169,2017-6-27,2017-6-27,36.540000915527344,36.252498626708984,35.932498931884766,99047600
170,2017-6-28,2017-6-28,36.52750015258789,36.122501373291016,36.45750045776367,88329600
171,2017-6-29,2017-6-29,36.282501220703125,36.1775016784668,35.91999816894531,125997600
172,2017-6-30,2017-6-30,36.2400016784668,36.11249923706055,36.005001068115234,92096400
173,2017-7-3,2017-7-3,36.32500076293945,36.220001220703125,35.875,57111200
174,2017-7-5,2017-7-5,36.1974983215332,35.92250061035156,36.022499084472656,86278400
175,2017-7-6,2017-7-6,35.875,35.755001068115234,35.682498931884766,96515200
176,2017-7-7,2017-7-7,36.1875,35.724998474121094,36.04499816894531,76806800
177,2017-7-10,2017-7-10,36.48749923706055,36.02750015258789,36.26499938964844,84362400
178,2017-7-11,2017-7-11,36.462501525878906,36.182498931884766,36.38249969482422,79127200
179,2017-7-12,2017-7-12,36.54499816894531,36.467498779296875,36.435001373291016,99538000
180,2017-7-13,2017-7-13,37.122501373291016,36.375,36.942501068115234,100797600
181,2017-7-14,2017-7-14,37.33250045776367,36.99250030517578,37.2599983215332,80528400
182,2017-7-17,2017-7-17,37.724998474121094,37.20500183105469,37.38999938964844,95174000
183,2017-7-18,2017-7-18,37.532501220703125,37.29999923706055,37.52000045776367,71475200
184,2017-7-19,2017-7-19,37.85499954223633,37.619998931884766,37.755001068115234,83692000
185,2017-7-20,2017-7-20,37.935001373291016,37.875,37.584999084472656,68974800
186,2017-7-21,2017-7-21,37.61000061035156,37.497501373291016,37.567501068115234,105010400
187,2017-7-24,2017-7-24,38.11000061035156,37.64500045776367,38.022499084472656,85972800
188,2017-7-25,2017-7-25,38.459999084472656,37.95000076293945,38.185001373291016,75415600
189,2017-7-26,2017-7-26,38.48249816894531,38.337501525878906,38.3650016784668,63124000
190,2017-7-27,2017-7-27,38.497501373291016,38.4375,37.63999938964844,129905200
191,2017-7-28,2017-7-28,37.557498931884766,37.47249984741211,37.375,68854800
192,2017-7-31,2017-7-31,37.58250045776367,37.474998474121094,37.182498931884766,79383600
193,2017-8-1,2017-8-1,37.55500030517578,37.275001525878906,37.51250076293945,141474400
194,2017-8-2,2017-8-2,39.9375,39.81999969482422,39.28499984741211,279747200
195,2017-8-3,2017-8-3,39.3025016784668,39.26250076293945,38.89250183105469,108389200
196,2017-8-4,2017-8-4,39.349998474121094,39.01750183105469,39.09749984741211,82239600
197,2017-8-7,2017-8-7,39.72999954223633,39.26499938964844,39.70249938964844,87481200
198,2017-8-8,2017-8-8,40.45750045776367,39.650001525878906,40.02000045776367,144823600
199,2017-8-9,2017-8-9,40.317501068115234,39.814998626708984,40.26499938964844,104526000
200,2017-8-10,2017-8-10,40.0,39.974998474121094,38.83000183105469,163217200
201,2017-8-11,2017-8-11,39.64250183105469,39.150001525878906,39.369998931884766,105028400
202,2017-8-14,2017-8-14,40.0525016784668,39.83000183105469,39.962501525878906,88490800
203,2017-8-15,2017-8-15,40.54999923706055,40.165000915527344,40.400001525878906,117862000
204,2017-8-16,2017-8-16,40.627498626708984,40.48500061035156,40.23749923706055,110686400
205,2017-8-17,2017-8-17,40.1775016784668,40.130001068115234,39.46500015258789,111762400
206,2017-8-18,2017-8-18,39.875,39.46500015258789,39.375,109712400
207,2017-8-21,2017-8-21,39.47249984741211,39.375,39.3025016784668,105474000
208,2017-8-22,2017-8-22,40.0,39.557498931884766,39.94499969482422,86418400
209,2017-8-23,2017-8-23,40.11750030517578,39.76750183105469,39.994998931884766,77596400
210,2017-8-24,2017-8-24,40.185001373291016,40.10749816894531,39.817501068115234,79275600
211,2017-8-25,2017-8-25,40.13999938964844,39.912498474121094,39.96500015258789,101920400
212,2017-8-28,2017-8-28,40.5,40.03499984741211,40.36750030517578,103864000
213,2017-8-29,2017-8-29,40.779998779296875,40.025001525878906,40.727500915527344,118067600
214,2017-8-30,2017-8-30,40.97249984741211,40.95000076293945,40.837501525878906,109078400
215,2017-8-31,2017-8-31,41.130001068115234,40.90999984741211,41.0,107140400
216,2017-9-1,2017-9-1,41.23500061035156,41.20000076293945,41.01250076293945,66364400
217,2017-9-5,2017-9-5,41.0625,40.9375,40.52000045776367,117874000
218,2017-9-6,2017-9-6,40.747501373291016,40.6775016784668,40.477500915527344,86606800
219,2017-9-7,2017-9-7,40.560001373291016,40.522499084472656,40.314998626708984,87714000
220,2017-9-8,2017-9-8,40.287498474121094,40.21500015258789,39.657501220703125,114446000
221,2017-9-11,2017-9-11,40.51250076293945,40.125,40.375,126323200
222,2017-9-12,2017-9-12,40.9900016784668,40.65250015258789,40.21500015258789,286856000
223,2017-9-13,2017-9-13,39.9900016784668,39.967498779296875,39.912498474121094,179629600
224,2017-9-14,2017-9-14,39.849998474121094,39.747501373291016,39.56999969482422,95042800
225,2017-9-15,2017-9-15,40.24250030517578,39.61750030517578,39.970001220703125,196458400
226,2017-9-18,2017-9-18,40.125,40.02750015258789,39.66749954223633,113077600
227,2017-9-19,2017-9-19,39.942501068115234,39.877498626708984,39.682498931884766,83242400
228,2017-9-20,2017-9-20,39.564998626708984,39.474998474121094,39.01750183105469,211805600
229,2017-9-21,2017-9-21,38.95000076293945,38.95000076293945,38.34749984741211,150046800
230,2017-9-22,2017-9-22,38.067501068115234,37.8849983215332,37.97249984741211,186581600
231,2017-9-25,2017-9-25,37.95750045776367,37.497501373291016,37.63750076293945,177549200
232,2017-9-26,2017-9-26,38.47999954223633,37.94499969482422,38.28499984741211,146640000
233,2017-9-27,2017-9-27,38.68000030517578,38.45000076293945,38.557498931884766,102016800
234,2017-9-28,2017-9-28,38.56999969482422,38.47249984741211,38.31999969482422,88022000
235,2017-9-29,2017-9-29,38.532501220703125,38.3025016784668,38.529998779296875,105199200
236,2017-10-2,2017-10-2,38.61249923706055,38.564998626708984,38.45249938964844,74795200
237,2017-10-3,2017-10-3,38.772499084472656,38.502498626708984,38.619998931884766,64921200
238,2017-10-4,2017-10-4,38.46500015258789,38.407501220703125,38.369998931884766,80655200
239,2017-10-5,2017-10-5,38.86000061035156,38.54499816894531,38.84749984741211,85135200
240,2017-10-6,2017-10-6,38.872501373291016,38.74250030517578,38.82500076293945,69630400
241,2017-10-9,2017-10-9,39.182498931884766,38.95249938964844,38.959999084472656,65051600
242,2017-10-10,2017-10-10,39.5,39.01499938964844,38.974998474121094,62468000
243,2017-10-11,2017-10-11,39.244998931884766,38.99250030517578,39.13750076293945,67622400
244,2017-10-12,2017-10-12,39.342498779296875,39.087501525878906,39.0,64500400
245,2017-10-13,2017-10-13,39.31999969482422,39.182498931884766,39.247501373291016,65576800
246,2017-10-16,2017-10-16,40.0,39.474998474121094,39.970001220703125,96486000
247,2017-10-17,2017-10-17,40.217498779296875,39.94499969482422,40.11750030517578,75989200
248,2017-10-18,2017-10-18,40.1775016784668,40.10499954223633,39.939998626708984,65496800
249,2017-10-19,2017-10-19,39.27000045776367,39.1875,38.994998931884766,170336800
250,2017-10-20,2017-10-20,39.4375,39.15250015258789,39.0625,95896400
251,2017-10-23,2017-10-23,39.42250061035156,39.22249984741211,39.04249954223633,87937200
252,2017-10-24,2017-10-24,39.35499954223633,39.0724983215332,39.275001525878906,71028800
253,2017-10-25,2017-10-25,39.38750076293945,39.227500915527344,39.102500915527344,84828400
254,2017-10-26,2017-10-26,39.45750045776367,39.307498931884766,39.352500915527344,68002000
255,2017-10-27,2017-10-27,40.900001525878906,39.8224983215332,40.76250076293945,177816800
256,2017-10-30,2017-10-30,42.01750183105469,40.97249984741211,41.68000030517578,178803200
257,2017-10-31,2017-10-31,42.412498474121094,41.974998474121094,42.2599983215332,144187200
258,2017-11-1,2017-11-1,42.48500061035156,42.467498779296875,41.72249984741211,134551200
259,2017-11-2,2017-11-2,42.125,41.650001525878906,42.02750015258789,165573600
260,2017-11-3,2017-11-3,43.564998626708984,43.5,43.125,237594400
261,2017-11-6,2017-11-6,43.747501373291016,43.092498779296875,43.5625,140105200
262,2017-11-7,2017-11-7,43.8125,43.477500915527344,43.70249938964844,97446000
263,2017-11-8,2017-11-8,44.060001373291016,43.665000915527344,44.060001373291016,97638000
264,2017-11-9,2017-11-9,44.025001525878906,43.77750015258789,43.970001220703125,117930400
265,2017-11-10,2017-11-10,43.845001220703125,43.77750015258789,43.66749954223633,100582000
266,2017-11-13,2017-11-13,43.625,43.375,43.49250030517578,67928400
267,2017-11-14,2017-11-14,43.369998931884766,43.2599983215332,42.834999084472656,99130000
268,2017-11-15,2017-11-15,42.58000183105469,42.49250030517578,42.27000045776367,116632400
269,2017-11-16,2017-11-16,42.967498779296875,42.79499816894531,42.775001525878906,94550000
270,2017-11-17,2017-11-17,42.84749984741211,42.7599983215332,42.537498474121094,87598000
271,2017-11-20,2017-11-20,42.63999938964844,42.5724983215332,42.494998931884766,65049600
272,2017-11-21,2017-11-21,43.42499923706055,42.69499969482422,43.28499984741211,100525200
273,2017-11-22,2017-11-22,43.75,43.34000015258789,43.7400016784668,102355600
274,2017-11-24,2017-11-24,43.875,43.775001525878906,43.74250030517578,56106800
275,2017-11-27,2017-11-27,43.77000045776367,43.76250076293945,43.522499084472656,82867200
276,2017-11-28,2017-11-28,43.717498779296875,43.57500076293945,43.26750183105469,105715200
277,2017-11-29,2017-11-29,43.22999954223633,43.157501220703125,42.369998931884766,166665600
278,2017-11-30,2017-11-30,43.03499984741211,42.60749816894531,42.962501525878906,166108800
279,2017-12-1,2017-12-1,42.91749954223633,42.48749923706055,42.76250076293945,159037200
280,2017-12-4,2017-12-4,43.154998779296875,43.119998931884766,42.45000076293945,130169600
281,2017-12-5,2017-12-5,42.880001068115234,42.26499938964844,42.40999984741211,109400800
282,2017-12-6,2017-12-6,42.54999923706055,41.875,42.252498626708984,114240000
283,2017-12-7,2017-12-7,42.61000061035156,42.25749969482422,42.33000183105469,102693200
284,2017-12-8,2017-12-8,42.75,42.622501373291016,42.342498779296875,93420800
285,2017-12-11,2017-12-11,43.22249984741211,42.29999923706055,43.16749954223633,141095200
286,2017-12-12,2017-12-12,43.09749984741211,43.037498474121094,42.92499923706055,77636800
287,2017-12-13,2017-12-13,43.3849983215332,43.125,43.067501068115234,95273600
288,2017-12-14,2017-12-14,43.282501220703125,43.099998474121094,43.05500030517578,81906000
289,2017-12-15,2017-12-15,43.54249954223633,43.407501220703125,43.49250030517578,160677200
290,2017-12-18,2017-12-18,44.29999923706055,43.720001220703125,44.10499954223633,117684400
291,2017-12-19,2017-12-19,43.84749984741211,43.75749969482422,43.6349983215332,109745600
292,2017-12-20,2017-12-20,43.85499954223633,43.717498779296875,43.587501525878906,93902400
293,2017-12-21,2017-12-21,44.005001068115234,43.54249954223633,43.752498626708984,83799600
294,2017-12-22,2017-12-22,43.85499954223633,43.66999816894531,43.752498626708984,65397600
295,2017-12-26,2017-12-26,42.86750030517578,42.70000076293945,42.64250183105469,132742000
296,2017-12-27,2017-12-27,42.69499969482422,42.525001525878906,42.650001525878906,85992800
297,2017-12-28,2017-12-28,42.962501525878906,42.75,42.77000045776367,65920800
298,2017-12-29,2017-12-29,42.647499084472656,42.630001068115234,42.307498931884766,103999600
299,2018-1-2,2018-1-2,43.07500076293945,42.540000915527344,43.064998626708984,102223600
300,2018-1-3,2018-1-3,43.63750076293945,43.13249969482422,43.057498931884766,118071600
301,2018-1-4,2018-1-4,43.36750030517578,43.1349983215332,43.25749969482422,89738400
302,2018-1-5,2018-1-5,43.842498779296875,43.36000061035156,43.75,94640000
303,2018-1-8,2018-1-8,43.90250015258789,43.587501525878906,43.587501525878906,82271200
304,2018-1-9,2018-1-9,43.76499938964844,43.63750076293945,43.58250045776367,86336000
305,2018-1-10,2018-1-10,43.57500076293945,43.290000915527344,43.5724983215332,95839600
306,2018-1-11,2018-1-11,43.872501373291016,43.647499084472656,43.81999969482422,74670800
307,2018-1-12,2018-1-12,44.34000015258789,44.04499816894531,44.272499084472656,101672400
308,2018-1-16,2018-1-16,44.84749984741211,44.474998474121094,44.04750061035156,118263600
309,2018-1-17,2018-1-17,44.8125,44.037498474121094,44.775001525878906,137547200
310,2018-1-18,2018-1-18,45.025001525878906,44.842498779296875,44.814998626708984,124773600
311,2018-1-19,2018-1-19,44.89500045776367,44.65250015258789,44.6150016784668,129700400
312,2018-1-22,2018-1-22,44.44499969482422,44.32500076293945,44.25,108434400
313,2018-1-23,2018-1-23,44.86000061035156,44.32500076293945,44.2599983215332,130756400
314,2018-1-24,2018-1-24,44.32500076293945,44.3125,43.55500030517578,204420400
315,2018-1-25,2018-1-25,43.73749923706055,43.627498626708984,42.77750015258789,166116000
316,2018-1-26,2018-1-26,43.0,43.0,42.877498626708984,156572000
317,2018-1-29,2018-1-29,42.540000915527344,42.540000915527344,41.9900016784668,202561600
318,2018-1-30,2018-1-30,41.842498779296875,41.38249969482422,41.74250030517578,184192800
319,2018-1-31,2018-1-31,42.11000061035156,41.717498779296875,41.85749816894531,129915600
320,2018-2-1,2018-2-1,42.154998779296875,41.79249954223633,41.94499969482422,188923200
321,2018-2-2,2018-2-2,41.70000076293945,41.5,40.125,346375200
322,2018-2-5,2018-2-5,40.970001220703125,39.775001525878906,39.122501373291016,290954000
323,2018-2-6,2018-2-6,40.93000030517578,38.70750045776367,40.75749969482422,272975200
